id,conversation_id,text
6294,1991887076007002172,"On #RuralHealthDay, I’m sounding the alarm: Republican health care cuts hit rural Nevada the hardest. Providers across my 50,000 square-mile district told me directly: these cuts mean fewer nurses, fewer hospitals, diminished care, and longer distances to get treatment. In some cases, this means traveling even farther for diabetes care, cancer treatment, or maternity services that are already 90 minutes away. We must protect the health care that keeps rural Nevada alive."
6295,1980025783071682964,"It's hard to imagine a better start to Day 16 than a meet and greet with @iamwesmoore and 75 New Jersey veterans. 

This group knows what it means to work relentlessly towards a mission. We'll sleep when we're dead! https://t.co/om9LEpJacK"
6296,1985714044192342038,"These threats are a clear attempt to undermine our democratic system and intimidate New Jerseyans from going to the polls to exercise their right to vote. I’m grateful for law enforcement’s swift response to these threats and for making sure that every voter can safely and securely make their voice heard this Election Day. 

We will not stand for voter suppression in our state — and I encourage all New Jerseyans to not be deterred as they cast their ballots today."
6297,1478079226041540611,"Remote Patient Monitoring and #telehealth services lower costs, improve access to care, and increase options for patients.

In Congress, I'm proud to champion efforts ensuring continued access to these services, during the COVID-19 pandemic and beyond. 

https://t.co/d2vjufE33K"
6298,1486817326142005248,"Rising overdose deaths and illegal crossings are symptoms of the neglected crisis at the border.

It's beyond time to pass the ""Finish the Wall Act"" and get this crisis under control!
https://t.co/R6CYQEjM5O"
6299,1498855867923501059,"Rising overdose deaths and illegal crossings are symptoms of the neglected problems at the border. 

Glad @POTUS is FINALLY acknowledging the #BorderCrisis.
 
Now, it's time to pass the ""Finish the Wall Act!"" #SOTU"
6300,1571244337891082246,"It’s a great day to be back on the @MuskingumUniv campus to celebrate the opening of the Henry D. Bullock Health and Wellness Center!

Go Muskies! https://t.co/n4VyVTO6n0"
6301,1603757849313792000,"Healthcare providers, especially in rural Ohio, are already stretched thin.

Both short- and long-term payment solutions are needed to ensure the Medicare program can deliver on its promise for current and future generations of seniors. @GOPDoctors"
6302,1626270037727141888,"A birds-eye campus tour was a first for me during my visit to @KnoxCommHosp!

Our rural hospitals are always thinking outside the box - from wellness services to using tech to better connect patients to quality care. 

Thanks for all you do! 🩻🩺🏩 https://t.co/xyjPQv91U5"
6303,1633564415780855812,"I'm honored to lead this effort to better connect patients with their healthcare providers through the expansion of telehealth options. 

Thank you, @ahahospitals, for your support!
https://t.co/VtThMGzY20"
6304,1660653989812228099,"Patients want price transparency, not #FewerCures.

The Democrats' drug price-fixing scheme, signed into law last year, is preventing potentially lifesaving treatments from ever coming to market. ⬇️
https://t.co/HOLhAJYegJ"
6305,1661368760295366657,"Today, @HouseCommerce is advancing common sense solutions:

✅Lowering health care costs🏥
✅Increasing transparency for patients🔎
✅Bolstering US energy security⛽️
✅Removing barriers that slow down rural broadband expansion💻

TUNE IN at 10AM ⬇️
https://t.co/Y0XuGsJXdm"
6306,1671525914742587395,Congratulations to @nationwidekids and @CincyChildrens for being ranked the #6 and #1 children's hospitals in the nation! I am so proud to see Ohio leading the way in treatment and care for our kids.
6307,1674163473545150464,"Preventing addiction & abuse from the outset is the most effective way to combat the opioid epidemic. 

The Remote Opioid Monitoring Act would give health care providers the ability to properly oversee their patient's treatment.

https://t.co/sXP7PynEZd"
6308,1681034570341265410,"Last week, the @HouseCommerce Subcommittee on Health unanimously approved my Remote Opioid Monitoring Act.

Preventing addiction and abuse from the outset is the most effective way to combat the opioid epidemic, and my bill would empower doctors as they look after their patients."
6309,1688964999648055300,"Community Health Centers provide innovative, high-quality, and affordable primary care to anyone who walks in the door.

National Health Center Week celebrates the physicians, dentists, nurses, and pharmacists who care for patients in underserved communities.
#NHCW23"
6310,1697442085752733904,"Congrats, Julie DiRossi-King! 

I‘m looking forward to working with you to make Ohio the nation’s leader in health outcomes, lower costs, and ease of access on behalf of patients and providers!"
